Date,Time,inches,inches,Raw,Alarm,Date,Time,Date/Time,Within 1 day,Winter,Zeros
5/9/2013,14:42:44,1.97,0.04,50,,41403,0.613009,41403.613,0.04,1,1
5/9/2013,14:39:17,1.93,0.04,49,,41403,0.610613,41403.611,0.04,1,1
,,,,,,,,,,,
5/9/2013,3:02:42,1.89,0.04,48,,41403,0.126875,41403.127,0.04,1,1
5/9/2013,2:29:16,1.85,0.04,47,,41403,0.103657,41403.104,0.04,1,1
5/9/2013,1:30:28,1.81,0.04,46,,41403,0.062824,41403.063,0.04,1,1
5/9/2013,1:00:25,1.77,0.04,45,,41403,0.041956,41403.042,0.04,1,1
5/9/2013,0:40:02,1.73,0.04,44,,41403,0.027801,41403.028,0.04,1,#REF!
5/9/2013,0:24:45,1.69,0.04,43,,41403,0.017188,41403.017,#REF!,1,#REF!
,,,,,,,,,,,
5/8/2013,20:17:27,1.61,0.08,41,,41402,0.845451,41402.845,#REF!,1,#REF!
5/8/2013,17:35:03,1.54,0.04,39,,41402,0.732674,41402.733,0.04,1,#REF!
5/8/2013,17:18:09,1.5,0.04,38,,41402,0.720938,41402.721,0.04,1,1
5/8/2013,16:54:57,1.46,0.04,37,,41402,0.704826,41402.705,0.04,1,1
5/8/2013,16:13:59,1.42,0.08,36,,41402,0.676377,41402.676,0.08,1,1
5/8/2013,15:35:46,1.34,0.04,34,,41402,0.649838,41402.650,0.04,1,1
5/8/2013,15:19:20,1.3,0.04,33,,41402,0.638426,41402.638,0.04,1,#REF!
5/8/2013,14:52:38,1.26,0.04,32,,41402,0.619884,41402.620,#REF!,1,#REF!
,,,,,,,,,,,
5/1/2013,14:26:47,1.1,0.04,28,,41395,0.601933,41395.602,#REF!,1,#REF!
5/1/2013,12:18:57,1.06,0.04,27,,41395,0.513160,41395.513,0.04,1,#REF!
5/1/2013,11:46:23,1.02,0.04,26,,41395,0.490544,41395.491,#REF!,1,#REF!
,,,,,,,,,,,
4/23/2013,13:46:45,0.91,0.08,23,,41387,0.574132,41387.574,#REF!,1,#REF!
4/23/2013,13:11:42,0.83,0.04,21,,41387,0.549792,41387.550,0.04,1,#REF!
4/23/2013,12:22:26,0.79,0.04,20,,41387,0.515579,41387.516,#REF!,1,#REF!
,,,,,,,,,,,
4/16/2013,12:27:47,0.67,0.04,17,,41380,0.519294,41380.519,#REF!,1,#REF!
4/16/2013,12:16:50,0.63,0.04,16,,41380,0.511690,41380.512,0.04,1,#REF!
4/16/2013,12:11:43,0.59,0.04,15,,41380,0.508137,41380.508,0.04,1,1
4/16/2013,12:05:02,0.55,0.04,14,,41380,0.503495,41380.503,0.04,1,#REF!
4/16/2013,11:57:17,0.51,0.04,13,,41380,0.498113,41380.498,#REF!,1,#REF!
,,,,,,,,,,,
4/14/2013,1:42:35,0.43,0.04,11,,41378,0.071238,41378.071,#REF!,1,#REF!
4/14/2013,1:23:56,0.39,0.04,10,,41378,0.058287,41378.058,0.04,1,#REF!
4/14/2013,1:10:45,0.35,0.08,9,,41378,0.049132,41378.049,#REF!,1,#REF!
,,,,,,,,,,,
9/26/2012,20:34:26,112.52,0.04,810,,41178,0.857245,41178.857,#REF!,1,#REF!
9/26/2012,20:27:28,112.48,0.04,809,,41178,0.852407,41178.852,0.04,1,#REF!
9/26/2012,20:05:55,112.44,0.04,808,,41178,0.837442,41178.837,#REF!,1,#REF!
9/26/2012,19:45:44,112.4,0.04,807,,41178,0.823426,41178.823,#REF!,1,#REF!
,,,,,,,,,,,
9/25/2012,23:41:23,112.36,0.04,806,,41177,0.987072,41177.987,#REF!,1,#REF!
9/25/2012,22:50:55,112.32,0.08,805,,41177,0.952025,41177.952,0.08,1,#REF!
9/25/2012,21:41:26,112.24,0.04,803,,41177,0.903773,41177.904,0.04,1,#REF!
9/25/2012,21:07:49,112.2,0.04,802,,41177,0.880428,41177.880,#REF!,1,#REF!
,,,,,,,,,,,
9/12/2012,12:22:20,112.17,0.04,801,,41164,0.515509,41164.516,#REF!,1,#REF!
9/12/2012,11:56:59,112.13,0.04,800,,41164,0.497905,41164.498,0.04,1,#REF!
9/12/2012,11:34:43,112.09,0.04,799,,41164,0.482442,41164.482,0.04,1,1
9/12/2012,11:16:45,112.05,0.04,798,,41164,0.469965,41164.470,0.04,1,1
9/12/2012,11:03:12,112.01,0.04,797,,41164,0.460556,41164.461,0.04,1,1
9/12/2012,10:51:19,111.97,0.04,796,,41164,0.452303,41164.452,0.04,1,1
9/12/2012,10:39:11,111.93,0.04,795,,41164,0.443877,41164.444,0.04,1,1
9/12/2012,10:21:59,111.89,0.04,794,,41164,0.431933,41164.432,0.04,1,1
9/12/2012,10:09:17,111.85,0.04,793,,41164,0.423113,41164.423,0.04,1,1
9/12/2012,9:57:33,111.81,0.04,792,,41164,0.414965,41164.415,0.04,1,1
9/12/2012,9:45:51,111.77,0.04,791,,41164,0.406840,41164.407,0.04,1,1
9/12/2012,9:36:01,111.73,0.04,790,,41164,0.400012,41164.400,0.04,1,1
9/12/2012,9:26:30,111.69,0.04,789,,41164,0.393403,41164.393,0.04,1,1
9/12/2012,9:17:40,111.65,0.04,788,,41164,0.387269,41164.387,0.04,1,1
9/12/2012,9:08:16,111.61,0.04,787,,41164,0.380741,41164.381,0.04,1,1
9/12/2012,8:58:20,111.57,0.04,786,,41164,0.373843,41164.374,0.04,1,1
9/12/2012,8:46:43,111.54,0.04,785,,41164,0.365775,41164.366,0.04,1,1
9/12/2012,8:38:03,111.5,0.04,784,,41164,0.359757,41164.360,0.04,1,1
9/12/2012,8:28:27,111.46,0.04,783,,41164,0.353090,41164.353,0.04,1,1
9/12/2012,8:19:21,111.42,0.04,782,,41164,0.346771,41164.347,0.04,1,#REF!
9/12/2012,8:08:32,111.38,0.08,781,,41164,0.339259,41164.339,#REF!,1,#REF!
9/12/2012,7:48:26,111.3,0.04,779,,41164,0.325301,41164.325,#REF!,1,#REF!
9/12/2012,7:31:54,111.26,0.04,778,,41164,0.313819,41164.314,0.04,1,#REF!
9/12/2012,7:07:17,111.22,0.04,777,,41164,0.296725,41164.297,0.04,1,1
9/12/2012,6:54:04,111.18,0.04,776,,41164,0.287546,41164.288,0.04,1,1
9/12/2012,6:28:57,111.14,0.04,775,,41164,0.270104,41164.270,0.04,1,1
9/12/2012,6:13:43,111.1,0.04,774,,41164,0.259525,41164.260,0.04,1,1
9/12/2012,5:53:02,111.06,0.04,773,,41164,0.245162,41164.245,0.04,1,1
9/12/2012,5:39:53,111.02,0.04,772,,41164,0.236030,41164.236,0.04,1,1
9/12/2012,5:27:58,110.98,0.04,771,,41164,0.227755,41164.228,0.04,1,1
9/12/2012,5:19:30,110.94,0.04,770,,41164,0.221875,41164.222,0.04,1,1
9/12/2012,5:16:00,110.91,0.04,769,,41164,0.219444,41164.219,0.04,1,1
9/12/2012,5:11:24,110.87,0.04,768,,41164,0.216250,41164.216,0.04,1,1
9/12/2012,5:06:29,110.83,0.04,767,,41164,0.212836,41164.213,0.04,1,1
9/12/2012,5:04:23,110.79,0.04,766,,41164,0.211377,41164.211,0.04,1,1
9/12/2012,5:02:14,110.75,0.04,765,,41164,0.209884,41164.210,0.04,1,1
9/12/2012,4:58:41,110.71,0.04,764,,41164,0.207419,41164.207,0.04,1,1
9/12/2012,4:54:15,110.67,0.04,763,,41164,0.204340,41164.204,0.04,1,1
9/12/2012,4:49:50,110.63,0.04,762,,41164,0.201273,41164.201,0.04,1,1
9/12/2012,4:45:22,110.59,0.04,761,,41164,0.198171,41164.198,0.04,1,1
9/12/2012,4:40:58,110.55,0.04,760,,41164,0.195116,41164.195,0.04,1,1
9/12/2012,4:32:01,110.51,0.04,759,,41164,0.188900,41164.189,0.04,1,#REF!
9/12/2012,4:04:54,110.47,0.04,758,,41164,0.170069,41164.170,#REF!,1,#REF!
,,,,,,,,,,,
8/1/2012,15:35:20,110.24,0.04,752,,41122,0.649537,41122.650,#REF!,1,#REF!
8/1/2012,13:12:21,110.2,0.04,751,,41122,0.550243,41122.550,0.04,1,#REF!
8/1/2012,12:56:03,110.16,0.04,750,,41122,0.538924,41122.539,#REF!,1,#REF!
,,,,,,,,,,,
7/31/2012,14:06:16,110.08,0.04,748,,41121,0.587685,41121.588,#REF!,1,#REF!
7/31/2012,14:05:05,110.04,0.04,747,,41121,0.586863,41121.587,0.04,1,#REF!
7/31/2012,14:04:05,110,0.04,746,,41121,0.586169,41121.586,0.04,1,1
7/31/2012,14:03:15,109.96,0.04,745,,41121,0.585590,41121.586,0.04,1,1
7/31/2012,14:02:14,109.92,0.04,744,,41121,0.584884,41121.585,0.04,1,1
7/31/2012,14:00:24,109.88,0.04,743,,41121,0.583611,41121.584,0.04,1,#REF!
7/31/2012,13:55:30,109.84,0.04,742,,41121,0.580208,41121.580,#REF!,1,#REF!
,,,,,,,,,,,
7/16/2012,21:42:07,109.65,0.04,737,,41106,0.904248,41106.904,#REF!,1,#REF!
7/16/2012,21:01:22,109.61,0.04,736,,41106,0.875949,41106.876,0.04,1,#REF!
7/16/2012,20:33:09,109.57,0.04,735,,41106,0.856354,41106.856,0.04,1,#REF!
7/16/2012,20:12:50,109.53,0.04,734,,41106,0.842245,41106.842,#REF!,1,#REF!
7/16/2012,19:24:08,109.49,0.04,733,,41106,0.808426,41106.808,#REF!,1,#REF!
,,,,,,,,,,,
7/8/2012,19:21:46,109.25,0.04,727,,41098,0.806782,41098.807,#REF!,1,#REF!
7/8/2012,19:01:05,109.21,0.04,726,,41098,0.792419,41098.792,#REF!,1,#REF!
7/8/2012,18:42:48,109.17,0.04,725,,41098,0.779722,41098.780,#REF!,1,#REF!
,,,,,,,,,,,
7/7/2012,23:10:16,109.13,0.04,724,,41097,0.965463,41097.965,#REF!,1,#REF!
7/7/2012,22:23:26,109.09,0.04,723,,41097,0.932940,41097.933,0.04,1,#REF!
7/7/2012,21:55:08,109.06,0.04,722,,41097,0.913287,41097.913,#REF!,1,#REF!
7/7/2012,19:11:32,109.02,0.04,721,,41097,0.799676,41097.800,#REF!,1,#REF!
7/7/2012,18:15:28,108.98,0.04,720,,41097,0.760741,41097.761,#REF!,1,#REF!
,,,,,,,,,,,
7/6/2012,21:13:13,108.86,0.04,717,,41096,0.884178,41096.884,#REF!,1,#REF!
7/6/2012,20:55:08,108.82,0.04,716,,41096,0.871620,41096.872,0.04,1,#REF!
7/6/2012,20:42:52,108.78,0.04,715,,41096,0.863102,41096.863,0.04,1,#REF!
7/6/2012,20:29:59,108.74,0.04,714,,41096,0.854155,41096.854,#REF!,1,#REF!
,,,,,,,,,,,
6/7/2012,1:05:14,108.43,0.04,706,alarm,41067,0.045301,41067.045,#REF!,1,#REF!
6/7/2012,1:00:09,108.39,0.04,705,alarm,41067,0.041771,41067.042,0.04,1,#REF!
6/7/2012,0:57:58,108.35,0.04,704,alarm,41067,0.040255,41067.040,0.04,1,1
6/7/2012,0:56:15,108.31,0.04,703,alarm,41067,0.039063,41067.039,0.04,1,1
6/7/2012,0:55:15,108.27,0.04,702,alarm,41067,0.038368,41067.038,0.04,1,1
6/7/2012,0:54:22,108.23,0.04,701,alarm,41067,0.037755,41067.038,0.04,1,1
6/7/2012,0:53:35,108.19,0.04,700,alarm,41067,0.037211,41067.037,0.04,1,1
6/7/2012,0:52:41,108.15,0.04,699,alarm,41067,0.036586,41067.037,0.04,1,1
6/7/2012,0:52:04,108.11,0.04,698,alarm,41067,0.036157,41067.036,0.04,1,1
6/7/2012,0:51:19,108.07,0.04,697,alarm,41067,0.035637,41067.036,0.04,1,1
6/7/2012,0:50:35,108.03,0.04,696,alarm,41067,0.035127,41067.035,0.04,1,1
6/7/2012,0:49:35,107.99,0.04,695,alarm,41067,0.034433,41067.034,0.04,1,1
6/7/2012,0:48:31,107.95,0.04,694,alarm,41067,0.033692,41067.034,0.04,1,1
6/7/2012,0:47:47,107.91,0.04,693,alarm,41067,0.033183,41067.033,0.04,1,1
6/7/2012,0:46:37,107.87,0.04,692,alarm,41067,0.032373,41067.032,0.04,1,1
6/7/2012,0:44:43,107.83,0.04,691,alarm,41067,0.031053,41067.031,0.04,1,1
6/7/2012,0:42:57,107.8,0.04,690,alarm,41067,0.029826,41067.030,0.04,1,1
6/7/2012,0:42:07,107.76,0.04,689,alarm,41067,0.029248,41067.029,0.04,1,1
6/7/2012,0:41:32,107.72,0.04,688,alarm,41067,0.028843,41067.029,0.04,1,1
6/7/2012,0:41:05,107.68,0.04,687,alarm,41067,0.028530,41067.029,0.04,1,1
6/7/2012,0:40:26,107.64,0.04,686,alarm,41067,0.028079,41067.028,0.04,1,1
6/7/2012,0:39:02,107.6,0.04,685,alarm,41067,0.027106,41067.027,0.04,1,1
6/7/2012,0:37:42,107.56,0.04,684,alarm,41067,0.026181,41067.026,0.04,1,1
6/7/2012,0:37:19,107.52,0.04,683,alarm,41067,0.025914,41067.026,0.04,1,1
6/7/2012,0:36:36,107.48,0.04,682,alarm,41067,0.025417,41067.025,0.04,1,1
6/7/2012,0:35:53,107.44,0.04,681,,41067,0.024919,41067.025,0.04,1,1
6/7/2012,0:35:25,107.4,0.04,680,,41067,0.024595,41067.025,0.04,1,1
6/7/2012,0:34:49,107.36,0.04,679,,41067,0.024178,41067.024,0.04,1,1
6/7/2012,0:34:08,107.32,0.04,678,,41067,0.023704,41067.024,0.04,1,1
6/7/2012,0:33:47,107.28,0.04,677,,41067,0.023461,41067.023,0.04,1,1
6/7/2012,0:33:17,107.24,0.04,676,,41067,0.023113,41067.023,0.04,1,1
6/7/2012,0:32:47,107.2,0.04,675,,41067,0.022766,41067.023,0.04,1,1
6/7/2012,0:31:40,107.17,0.04,674,,41067,0.021991,41067.022,0.04,1,1
6/7/2012,0:31:04,107.13,0.04,673,,41067,0.021574,41067.022,0.04,1,1
6/7/2012,0:30:23,107.09,0.04,672,,41067,0.021100,41067.021,0.04,1,1
6/7/2012,0:29:40,107.05,0.04,671,,41067,0.020602,41067.021,0.04,1,1
6/7/2012,0:28:23,107.01,0.04,670,,41067,0.019711,41067.020,0.04,1,1
6/7/2012,0:23:54,106.97,0.04,669,,41067,0.016597,41067.017,0.04,1,1
,,,,,,,,,,,
6/6/2012,23:07:16,106.93,0.04,668,,41066,0.963380,41066.963,0.04,1,1
6/6/2012,23:06:06,106.89,0.04,667,,41066,0.962569,41066.963,0.04,1,1
6/6/2012,23:05:27,106.85,0.04,666,,41066,0.962118,41066.962,0.04,1,1
6/6/2012,23:04:31,106.81,0.04,665,,41066,0.961470,41066.961,0.04,1,1
6/6/2012,23:02:08,106.77,0.04,664,,41066,0.959815,41066.960,0.04,1,#REF!
6/6/2012,21:37:09,106.73,0.08,663,,41066,0.900799,41066.901,#REF!,1,#REF!
,,,,,,,,,,,
5/23/2012,22:12:39,106.61,0.04,660,,41052,0.925451,41052.925,#REF!,1,#REF!
5/23/2012,21:48:34,106.57,0.04,659,,41052,0.908727,41052.909,0.04,1,#REF!
5/23/2012,20:40:17,106.54,0.04,658,,41052,0.861308,41052.861,0.04,1,1
5/23/2012,20:00:48,106.5,0.04,657,,41052,0.833889,41052.834,0.04,1,#REF!
5/23/2012,19:26:37,106.46,0.04,656,,41052,0.810150,41052.810,#REF!,1,#REF!
5/23/2012,18:32:52,106.42,0.04,655,,41052,0.772824,41052.773,#REF!,1,#REF!
5/23/2012,17:50:23,106.38,0.04,654,,41052,0.743322,41052.743,0.04,1,#REF!
5/23/2012,17:23:56,106.34,0.04,653,,41052,0.724954,41052.725,0.04,1,1
5/23/2012,17:14:52,106.3,0.04,652,,41052,0.718657,41052.719,0.04,1,#REF!
5/23/2012,16:52:59,106.26,0.04,651,,41052,0.703461,41052.703,#REF!,1,#REF!
,,,,,,,,,,,
5/19/2012,12:12:20,106.22,0.04,650,,41048,0.508565,41048.509,#REF!,1,#REF!
5/19/2012,10:52:54,106.18,0.04,649,,41048,0.453403,41048.453,0.04,1,#REF!
5/19/2012,10:03:18,106.14,0.04,648,,41048,0.418958,41048.419,0.04,1,1
5/19/2012,9:52:18,106.1,0.04,647,,41048,0.411319,41048.411,0.04,1,1
5/19/2012,9:19:21,106.06,0.04,646,,41048,0.388438,41048.388,0.04,1,1
5/19/2012,9:12:18,106.02,0.04,645,,41048,0.383542,41048.384,0.04,1,1
5/19/2012,9:03:40,105.98,0.04,644,,41048,0.377546,41048.378,0.04,1,1
5/19/2012,8:59:57,105.94,0.04,643,,41048,0.374965,41048.375,0.04,1,1
5/19/2012,8:57:40,105.91,0.04,642,,41048,0.373380,41048.373,0.04,1,1
5/19/2012,8:55:39,105.87,0.04,641,,41048,0.371979,41048.372,0.04,1,#REF!
5/19/2012,8:51:57,105.83,0.04,640,,41048,0.369410,41048.369,#REF!,1,#REF!
,,,,,,,,,,,
5/12/2012,21:22:07,105.75,0.04,638,,41041,0.890359,41041.890,#REF!,1,#REF!
5/12/2012,20:58:26,105.71,0.04,637,,41041,0.873912,41041.874,0.04,1,#REF!
5/12/2012,20:45:41,105.67,0.04,636,,41041,0.865058,41041.865,0.04,1,#REF!
5/12/2012,20:30:22,105.63,0.04,635,,41041,0.854421,41041.854,#REF!,1,#REF!
,,,,,,,,,,,
5/7/2012,12:56:11,105.51,0.04,632,,41036,0.539016,41036.539,#REF!,1,#REF!
5/7/2012,12:09:58,105.47,0.04,631,,41036,0.506921,41036.507,0.04,1,#REF!
5/7/2012,11:13:47,105.43,0.04,630,,41036,0.467905,41036.468,#REF!,1,#REF!
,,,,,,,,,,,
5/7/2012,5:11:10,105.39,0.04,629,,41036,0.216088,41036.216,#REF!,1,#REF!
5/7/2012,4:01:59,105.35,0.04,628,,41036,0.168044,41036.168,0.04,1,#REF!
5/7/2012,3:28:04,105.31,0.04,627,,41036,0.144491,41036.144,0.04,1,1
5/7/2012,3:12:02,105.28,0.04,626,,41036,0.133356,41036.133,0.04,1,#REF!
5/7/2012,2:24:02,105.24,0.04,625,,41036,0.100023,41036.100,#REF!,1,#REF!
,,,,,,,,,,,
5/6/2012,21:34:44,105.16,0.04,623,,41035,0.899120,41035.899,#REF!,1,#REF!
5/6/2012,21:00:27,105.12,0.04,622,,41035,0.875313,41035.875,0.04,1,#REF!
5/6/2012,19:59:16,105.08,0.04,621,,41035,0.832824,41035.833,#REF!,1,#REF!
,,,,,,,,,,,
,,,,,,,,,,,
4/15/2012,0:34:12,104.84,0.04,615,,41014,0.023750,41014.024,#REF!,1,#REF!
4/15/2012,0:17:59,104.8,0.04,614,,41014,0.012488,41014.012,0.04,1,#REF!
4/15/2012,0:05:30,104.76,0.04,613,,41014,0.003819,41014.004,0.04,1,1
,,,,,,,,,,,
4/14/2012,23:53:50,104.72,0.04,612,,41013,0.995718,41013.996,0.04,1,1
4/14/2012,23:36:57,104.69,0.04,611,,41013,0.983993,41013.984,0.04,1,1
4/14/2012,23:12:21,104.65,0.04,610,,41013,0.966910,41013.967,0.04,1,#REF!
4/14/2012,22:30:44,104.61,0.04,609,,41013,0.938009,41013.938,#REF!,1,#REF!
,,,,,,,,,,,
4/11/2012,23:19:36,104.45,0.04,605,,41010,0.971944,41010.972,#REF!,1,#REF!
4/11/2012,23:18:28,104.41,0.04,604,,41010,0.971157,41010.971,0.04,1,#REF!
4/11/2012,23:17:58,104.37,0.04,603,,41010,0.970810,41010.971,#REF!,1,#REF!
,,,,,,,,,,,
4/3/2012,12:57:21,104.21,0.04,599,,41002,0.539826,41002.540,#REF!,1,#REF!
4/3/2012,12:18:28,104.17,0.04,598,,41002,0.512824,41002.513,0.04,1,#REF!
4/3/2012,11:51:49,104.13,0.04,597,,41002,0.494317,41002.494,0.04,1,#REF!
4/3/2012,11:28:36,104.09,0.04,596,,41002,0.478194,41002.478,#REF!,1,#REF!
,,,,,,,,,,,
9/14/2011,23:50:20,101.69,0.04,535,,40800,0.993287,40800.993,#REF!,1,#REF!
9/14/2011,23:28:56,101.65,0.04,534,,40800,0.978426,40800.978,0.04,1,#REF!
9/14/2011,23:01:57,101.61,0.04,533,,40800,0.959688,40800.960,0.04,1,1
9/14/2011,22:41:09,101.57,0.04,532,,40800,0.945243,40800.945,0.04,1,1
9/14/2011,22:05:06,101.54,0.04,531,,40800,0.920208,40800.920,0.04,1,1
9/14/2011,21:27:19,101.5,0.04,530,,40800,0.893970,40800.894,0.04,1,1
9/14/2011,20:53:47,101.46,0.04,529,,40800,0.870683,40800.871,0.04,1,1
9/14/2011,20:18:50,101.42,0.04,528,,40800,0.846412,40800.846,0.04,1,1
9/14/2011,19:50:42,101.38,0.04,527,,40800,0.826875,40800.827,0.04,1,#REF!
9/14/2011,19:25:39,101.34,0.04,526,,40800,0.809479,40800.809,#REF!,1,#REF!
9/14/2011,19:00:11,101.3,0.04,525,,40800,0.791794,40800.792,#REF!,1,#REF!
9/14/2011,18:38:35,101.26,0.04,524,,40800,0.776794,40800.777,0.04,1,#REF!
9/14/2011,18:31:30,101.22,0.04,523,,40800,0.771875,40800.772,0.04,1,1
9/14/2011,18:26:33,101.18,0.04,522,,40800,0.768438,40800.768,0.04,1,1
9/14/2011,18:17:09,101.14,0.04,521,,40800,0.761910,40800.762,0.04,1,1
9/14/2011,18:08:00,101.1,0.04,520,,40800,0.755556,40800.756,0.04,1,1
9/14/2011,17:58:53,101.06,0.04,519,,40800,0.749225,40800.749,0.04,1,1
9/14/2011,17:55:06,101.02,0.04,518,,40800,0.746597,40800.747,0.04,1,1
9/14/2011,17:47:23,100.98,0.04,517,,40800,0.741238,40800.741,0.04,1,1
9/14/2011,17:43:49,100.94,0.04,516,,40800,0.738762,40800.739,0.04,1,1
9/14/2011,17:36:12,100.91,0.04,515,,40800,0.733472,40800.733,0.04,1,#REF!
9/14/2011,17:22:54,100.87,0.04,514,,40800,0.724236,40800.724,#REF!,1,#REF!
,,,,,,,,,,,
8/19/2011,22:39:37,100.71,0.04,510,,40774,0.944178,40774.944,#REF!,1,#REF!
8/19/2011,21:42:43,100.67,0.04,509,,40774,0.904664,40774.905,0.04,1,#REF!
8/19/2011,21:40:08,100.63,0.04,508,,40774,0.902870,40774.903,0.04,1,#REF!
8/19/2011,21:38:51,100.59,0.04,507,,40774,0.901979,40774.902,#REF!,1,#REF!
,,,,,,,,,,,
8/3/2011,18:01:08,100.47,0.04,504,,40758,0.750787,40758.751,#REF!,1,#REF!
8/3/2011,17:57:00,100.43,0.04,503,,40758,0.747917,40758.748,0.04,1,#REF!
8/3/2011,17:56:07,100.39,0.08,502,,40758,0.747303,40758.747,0.08,1,1
8/3/2011,17:55:30,100.31,0.04,500,,40758,0.746875,40758.747,0.04,1,1
8/3/2011,17:55:00,100.28,0.04,499,,40758,0.746528,40758.747,0.04,1,#REF!
8/3/2011,17:53:13,100.24,0.04,498,,40758,0.745289,40758.745,#REF!,1,#REF!
,,,,,,,,,,,
,,,,,,,,,,,
7/19/2011,17:57:09,99.57,0.04,481,,40743,0.748021,40743.748,#REF!,1,#REF!
7/19/2011,17:51:15,99.53,0.04,480,,40743,0.743924,40743.744,0.04,1,#REF!
7/19/2011,17:44:27,99.49,0.04,479,,40743,0.739201,40743.739,0.04,1,1
7/19/2011,17:31:57,99.45,0.04,478,,40743,0.730521,40743.731,0.04,1,#REF!
7/19/2011,17:27:07,99.41,0.04,477,,40743,0.727164,40743.727,#REF!,1,#REF!
,,,,,,,,,,,
,,,,,,,,,,,
7/14/2011,16:00:06,99.29,0.04,474,,40738,0.666736,40738.667,#REF!,1,#REF!
7/14/2011,15:53:38,99.25,0.04,473,,40738,0.662245,40738.662,0.04,1,#REF!
7/14/2011,15:49:34,99.21,0.04,472,,40738,0.659421,40738.659,0.04,1,1
7/14/2011,15:47:35,99.17,0.04,471,,40738,0.658044,40738.658,0.04,1,1
7/14/2011,15:44:47,99.13,0.04,470,,40738,0.656100,40738.656,0.04,1,1
7/14/2011,15:07:00,99.09,0.04,469,,40738,0.629861,40738.630,0.04,1,1
7/14/2011,14:59:35,99.06,0.04,468,,40738,0.624711,40738.625,0.04,1,1
7/14/2011,14:58:47,99.02,0.04,467,,40738,0.624155,40738.624,0.04,1,1
7/14/2011,14:58:10,98.98,0.04,466,,40738,0.623727,40738.624,0.04,1,1
7/14/2011,14:57:40,98.94,0.04,465,,40738,0.623380,40738.623,0.04,1,1
7/14/2011,14:57:10,98.9,0.04,464,,40738,0.623032,40738.623,0.04,1,1
7/14/2011,14:55:52,98.86,0.04,463,,40738,0.622130,40738.622,0.04,1,1
7/14/2011,14:55:02,98.82,0.04,462,,40738,0.621551,40738.622,0.04,1,#REF!
7/14/2011,14:53:16,98.78,0.04,461,,40738,0.620324,40738.620,#REF!,1,#REF!
,,,,,,,,,,,
7/13/2011,22:20:27,98.74,0.04,460,,40737,0.930868,40737.931,#REF!,1,#REF!
7/13/2011,22:16:52,98.7,0.04,459,,40737,0.928380,40737.928,0.04,1,#REF!
7/13/2011,22:15:25,98.66,0.04,458,,40737,0.927373,40737.927,0.04,1,1
7/13/2011,22:13:35,98.62,0.04,457,,40737,0.926100,40737.926,0.04,1,1
7/13/2011,22:12:04,98.58,0.04,456,,40737,0.925046,40737.925,0.04,1,1
7/13/2011,22:10:41,98.54,0.04,455,,40737,0.924086,40737.924,0.04,1,1
7/13/2011,22:09:35,98.5,0.04,454,,40737,0.923322,40737.923,0.04,1,1
7/13/2011,22:08:17,98.46,0.04,453,,40737,0.922419,40737.922,0.04,1,1
7/13/2011,22:06:10,98.43,0.04,452,,40737,0.920949,40737.921,0.04,1,1
7/13/2011,22:02:50,98.39,0.04,451,,40737,0.918634,40737.919,0.04,1,1
7/13/2011,21:58:05,98.35,0.04,450,,40737,0.915336,40737.915,0.04,1,1
7/13/2011,21:53:54,98.31,0.04,449,,40737,0.912431,40737.912,0.04,1,1
7/13/2011,21:20:03,98.27,0.04,448,,40737,0.888924,40737.889,0.04,1,1
7/13/2011,20:26:51,98.23,0.04,447,,40737,0.851979,40737.852,0.04,1,1
7/13/2011,20:24:42,98.19,0.04,446,,40737,0.850486,40737.850,0.04,1,1
7/13/2011,20:23:46,98.15,0.04,445,,40737,0.849838,40737.850,0.04,1,1
7/13/2011,20:21:53,98.11,0.04,444,,40737,0.848530,40737.849,0.04,1,#REF!
7/13/2011,20:12:50,98.07,0.04,443,,40737,0.842245,40737.842,#REF!,1,#REF!
,,,,,,,,,,,
7/10/2011,16:14:26,97.64,0.04,432,,40734,0.676690,40734.677,#REF!,1,#REF!
7/10/2011,16:12:30,97.6,0.04,431,,40734,0.675347,40734.675,0.04,1,#REF!
7/10/2011,16:10:43,97.56,0.04,430,,40734,0.674109,40734.674,0.04,1,1
7/10/2011,16:10:06,97.52,0.04,429,,40734,0.673681,40734.674,0.04,1,1
7/10/2011,16:09:22,97.48,0.04,428,,40734,0.673171,40734.673,0.04,1,#REF!
7/10/2011,16:05:36,97.44,0.04,427,,40734,0.670556,40734.671,#REF!,1,#REF!
,,,,,,,,,,,
7/9/2011,16:40:50,97.4,0.04,426,,40733,0.695023,40733.695,#REF!,1,#REF!
7/9/2011,16:37:19,97.36,0.04,425,,40733,0.692581,40733.693,0.04,1,#REF!
7/9/2011,16:22:54,97.32,0.04,424,,40733,0.682569,40733.683,0.04,1,#REF!
7/9/2011,16:20:47,97.28,0.04,423,,40733,0.681100,40733.681,#REF!,1,#REF!
,,,,,,,,,,,
7/7/2011,23:13:32,97.17,0.04,420,,40731,0.967731,40731.968,#REF!,1,#REF!
7/7/2011,22:53:32,97.13,0.04,419,,40731,0.953843,40731.954,0.04,1,#REF!
7/7/2011,22:46:46,97.09,0.04,418,,40731,0.949144,40731.949,0.04,1,1
7/7/2011,22:19:22,97.05,0.04,417,,40731,0.930116,40731.930,0.04,1,1
,,,,,,,,,,,
7/7/2011,19:43:19,97.01,0.04,416,,40731,0.821748,40731.822,0.04,1,#REF!
